Tournament,Player,Number,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_Prog,Passes_Succ,Dribbles_Att
Premier League,André Schürrle,14.0,de GER,RW,27,68.375,0.25,0.0,0.0,0.0,2.2916666666666665,0.7083333333333334,0.08333333333333333,0.0,34.041666666666664,1.25,0.3333333333333333,0.6666666666666666,0.15416666666666667,0.15416666666666667,0.08333333333333333,1.8333333333333333,0.08333333333333333,17.666666666666668,24.0,70.52916666666665,1.6666666666666667,0.7916666666666666,1.8333333333333333
Premier League,Luke Amos,40.0,eng ENG,DM,21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0
Premier League,Mousa Dembélé,19.0,be BEL,DM,31,63.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.07894736842105263,0.18421052631578946,0.0,51.55263157894737,1.2894736842105263,1.0526315789473684,0.631578947368421,0.007894736842105265,0.007894736842105265,0.01842105263157895,1.5,0.05263157894736842,41.921052631578945,45.73684210526316,91.4157894736842,4.684210526315789,1.9736842105263157,2.3421052631578947
Premier League,Mohamed Diamé,10.0,sn SEN,CM,31,70.11666666666666,0.03333333333333333,0.0,0.0,0.0,0.6666666666666666,0.15,0.1,0.0,36.11666666666667,2.75,1.3,1.4333333333333333,0.040000000000000015,0.040000000000000015,0.013333333333333334,1.2,0.0,20.583333333333332,26.233333333333334,74.35833333333335,1.6333333333333333,0.6833333333333333,1.1833333333333333
Premier League,Joselu,21.0,es ESP,FW,28,73.51764705882353,0.28823529411764703,0.06470588235294118,0.06470588235294118,0.08823529411764706,2.1411764705882352,0.7352941176470589,0.06470588235294118,0.0,34.523529411764706,0.6352941176470588,0.3058823529411765,0.7235294117647059,0.30176470588235293,0.2323529411764706,0.07529411764705882,1.7294117647058824,0.19411764705882353,14.529411764705882,25.235294117647058,58.82588235294117,1.5470588235294118,0.43529411764705883,1.011764705882353
Premier League,Vicente Iborra,21.0,es ESP,DM,30,70.03539823008849,0.061946902654867256,0.035398230088495575,0.0,0.0,0.584070796460177,0.1592920353982301,0.22123893805309736,0.008849557522123894,47.11504424778761,1.3805309734513274,1.008849557522124,0.9823008849557522,0.07787610619469028,0.07787610619469028,0.02743362831858407,0.9823008849557522,0.11504424778761062,33.43362831858407,39.67256637168141,82.69734513274335,2.15929203539823,0.2831858407079646,0.4690265486725664
Premier League,Marouane Fellaini,27.0,be BEL,CM,30,45.766666666666666,0.13333333333333333,0.03333333333333333,0.0,0.0,0.5666666666666667,0.3333333333333333,0.06666666666666667,0.0,34.6,1.2,0.6,0.7,0.13,0.13,0.016666666666666666,0.8666666666666667,0.1,22.766666666666666,27.733333333333334,77.86,1.3333333333333333,0.2,0.36666666666666664
Premier League,Kelland Watts,49.0,eng ENG,CB,20,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0
Premier League,Akin Famewo,43.0,eng ENG,DM,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Premier League,Jordan Thomas,41.0,eng ENG,RW,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Premier League,George Hirst,45.0,eng ENG,AM,21,5.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,6.0,0.0,0.0,0.0,0.05,0.05,0.0,1.0,0.0,2.0,2.5,87.5,0.0,0.0,0.5
Premier League,Thomas Doyle,69.0,eng ENG,RM,18,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,0.0,0.0
Premier League,Jack Rodwell,26.0,eng ENG,CM,29,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0
Premier League,Max Thompson,33.0,eng ENG,FW,18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Premier League,Leroy Sané,19.0,de GER,LW,24,67.15625,0.3125,0.390625,0.0,0.0,1.796875,0.671875,0.078125,0.0,42.484375,0.796875,0.328125,0.671875,0.1953125,0.1953125,0.21718749999999998,3.296875,0.671875,26.53125,33.90625,77.4703125,1.765625,2.1875,3.65625
Premier League,Kieron Freeman,18.0,wls WAL,FW,28,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,50.0,0.0,0.0,0.0
Premier League,Richairo Živković,30.0,nl NED,FW,23,22.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.8,0.4,0.0,0.2,0.02,0.02,0.02,0.6,0.0,3.4,3.8,92.14,0.0,0.0,0.6
Premier League,David Brooks,20.0,wls WAL,"CM,RM",22,70.94871794871794,0.20512820512820512,0.1282051282051282,0.0,0.0,1.205128205128205,0.5641025641025641,0.10256410256410256,0.0,37.12820512820513,1.0769230769230769,0.6666666666666666,1.0512820512820513,0.16410256410256407,0.16410256410256407,0.13076923076923075,2.282051282051282,0.38461538461538464,19.512820512820515,27.666666666666668,69.88974358974357,2.3333333333333335,0.9230769230769231,2.2564102564102564
Premier League,Timm Klose,15.0,ch SUI,CB,32,83.57142857142857,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,66.28571428571429,1.1428571428571428,1.0,0.8571428571428571,0.028571428571428574,0.028571428571428574,0.0,0.2857142857142857,0.0,48.0,57.0,83.01428571428572,2.142857142857143,0.2857142857142857,0.42857142857142855
