Player,Touches_Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Touches_Live,Dribbles_Succ,Dribbles_Att,Dribbles_Succ%,Dribbles_Mis,Dribbles_Dis,Receiving_Rec,Receiving_Prog
Losada,7.0,0.5,0.5,2.5,4.0,0.5,7.0,0.0,0.0,0.0,0.5,0.0,4.5,2.5
Gabriel Fernández,8.55,0.2,0.65,3.9,4.2,1.35,8.55,0.35,0.6,25.0,1.0,0.7,6.65,1.35
Beñat Etxebarria,41.403225806451616,0.6935483870967742,5.790322580645161,25.725806451612904,10.419354838709678,0.1935483870967742,41.403225806451616,0.2419354838709677,0.4516129032258064,19.891935483870967,0.5161290322580645,0.6451612903225806,25.5,0.6935483870967742
Aritz Aduriz,16.328358208955223,0.3880597014925373,0.9402985074626866,7.477611940298507,8.014925373134329,2.328358208955224,16.208955223880597,0.3283582089552239,0.5223880597014925,21.39402985074627,1.0895522388059702,0.746268656716418,13.402985074626866,2.925373134328358
Jokin Ezkieta,24.0,21.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
Alejandro Blesa,9.5,0.0,1.5,6.5,1.5,0.5,9.5,0.0,0.0,0.0,0.5,0.0,8.0,0.0
Kiko Olivas,45.12,5.84,24.17333333333333,20.17333333333333,1.2,0.48,45.12,0.3733333333333333,0.4133333333333333,32.88933333333333,0.32,0.2,25.546666666666667,0.12
José Antonio Miranda,5.0,0.0,0.0,1.75,3.25,0.5,5.0,0.0,0.0,0.0,0.25,0.5,4.25,0.5
Sabit Abdulai,6.0,0.0,0.6666666666666666,3.333333333333333,2.0,0.0,6.0,0.3333333333333333,0.6666666666666666,16.666666666666668,0.3333333333333333,0.0,3.333333333333333,0.3333333333333333
Cheick Doukouré,18.285714285714285,0.4285714285714285,3.7142857142857135,11.342857142857143,3.4,0.5142857142857142,18.285714285714285,0.1142857142857142,0.1714285714285714,11.428571428571429,0.6571428571428571,0.5714285714285714,10.485714285714286,0.5142857142857142
Burgui,17.714285714285715,0.119047619047619,2.333333333333333,8.071428571428571,7.690476190476191,0.7857142857142857,17.714285714285715,0.6428571428571429,1.1666666666666667,32.73809523809524,0.7857142857142857,0.4761904761904761,12.904761904761903,1.9285714285714288
Moussa Dembélé,21.60975609756097,0.8130081300813008,1.5203252032520325,8.967479674796747,11.341463414634148,3.951219512195122,21.51219512195122,0.7398373983739838,1.4471544715447155,36.639837398373984,2.4065040650406506,1.3658536585365857,15.609756097560975,4.430894308943089
Ricard,26.0,0.0,4.0,9.0,13.0,1.0,26.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0
Ibai Gómez,30.125,0.6458333333333334,4.208333333333333,12.927083333333334,13.416666666666666,1.1770833333333333,30.104166666666668,0.78125,1.5,37.89479166666667,1.2916666666666667,1.1145833333333333,19.0625,2.302083333333333
Álex Martín,24.0,2.5,7.0,13.0,4.5,0.0,24.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0
Francisco Reis Ferreira,28.666666666666668,2.6666666666666665,15.666666666666666,13.0,0.0,0.0,28.666666666666668,0.0,0.0,0.0,0.0,0.3333333333333333,21.0,0.0
Miguel Ángel Rubio,29.33333333333333,4.666666666666667,19.0,9.666666666666666,0.6666666666666666,0.6666666666666666,29.33333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,10.333333333333334,0.0
Facundo Ferreyra,8.894736842105264,0.2894736842105263,0.8157894736842105,4.131578947368421,4.026315789473684,1.1578947368421053,8.894736842105264,0.0789473684210526,0.1052631578947368,7.894736842105263,0.7368421052631579,0.4473684210526316,5.7368421052631575,1.5526315789473684
Ivan Šaponjić,11.727272727272728,0.3636363636363636,0.7272727272727273,6.363636363636363,4.818181818181818,1.818181818181818,11.636363636363637,0.4545454545454545,0.6363636363636364,31.818181818181817,1.0,0.6363636363636364,9.181818181818182,1.0
Yoel,34.27272727272727,25.09090909090909,34.0,0.2727272727272727,0.0,0.0,34.27272727272727,0.0,0.0,0.0,0.0,0.0,11.0,0.0
Oriol Rey,14.0,1.0,3.0,9.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
Mamor Niang,11.0,0.0,0.0,8.0,3.0,1.0,11.0,1.0,1.0,100.0,4.0,1.0,8.0,2.0
Marc Baró,29.0,2.0,10.0,10.0,10.0,1.0,29.0,1.0,1.0,100.0,0.0,0.0,4.0,0.0
Nieto,3.0,0.0,1.0,0.5,2.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Aarón Martín,52.33766233766234,2.3376623376623376,13.85064935064935,22.89610389610389,16.2012987012987,0.6623376623376623,52.33116883116883,1.0064935064935066,1.4610389610389611,44.90844155844156,0.7662337662337663,0.6363636363636364,27.77922077922078,1.6168831168831168
Jony Álamo,25.0,0.0,11.0,10.0,4.0,1.0,25.0,4.0,4.0,100.0,1.0,1.0,13.0,1.0
Kuki,6.5,0.0,0.0,4.0,2.5,0.0,6.5,0.0,0.0,0.0,1.5,0.0,4.5,0.5
Sergio Benito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephane Keller,14.0,0.0,7.0,6.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0
Alfon,11.0,0.0,0.0,3.5,7.5,1.0,11.0,0.5,1.0,25.0,1.5,0.0,10.0,2.0
Jordan Holsgrove,24.2,0.2,4.2,14.6,5.8,0.2,24.2,0.2,0.4,10.0,1.0,0.6,19.4,0.4
Giorgi Kochorashvili,3.75,0.0,0.5,1.5,1.75,0.0,3.75,0.0,0.0,0.0,0.0,0.0,3.5,0.25
Sergio Cubero Ezcurra,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guillem Molina,41.5,3.0,19.5,22.0,1.5,0.0,41.5,1.5,2.0,83.35,0.0,0.0,19.0,0.0
Rubén Yáñez,28.5,23.2,28.3,0.2,0.0,0.0,28.5,0.0,0.0,0.0,0.1,0.0,10.2,0.0
Álex Millán,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lauti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Joe,5.666666666666667,0.0,0.1666666666666666,2.0,3.5,0.8333333333333334,5.666666666666667,0.0,0.0,0.0,1.0,0.6666666666666666,4.333333333333333,1.1666666666666667
Edgar Sevikyan,6.0,0.0,3.0,3.0,1.0,0.0,6.0,1.0,1.0,100.0,0.0,0.0,4.0,1.0
Ángel,41.0,37.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Pepe,35.333333333333336,3.333333333333333,19.0,14.333333333333334,2.0,0.0,35.333333333333336,0.0,0.0,0.0,1.0,0.0,10.333333333333334,0.0
Kingsley Fobi,14.0,2.0,5.0,6.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Juan Brunet,5.0,0.5,1.5,1.5,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
Álvaro Bravo,12.0,0.0,5.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0
Dani Plomer,7.0,1.0,1.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
Pedro Alcalá,40.891304347826086,6.521739130434782,23.65217391304348,16.17391304347826,1.2826086956521738,0.6956521739130435,40.891304347826086,0.217391304347826,0.2391304347826087,15.217391304347826,0.2608695652173913,0.108695652173913,21.347826086956523,0.0652173913043478
Idrissa Doumbia,20.869565217391305,0.9565217391304348,5.478260869565218,12.695652173913045,2.9130434782608696,0.0434782608695652,20.869565217391305,0.5217391304347826,0.5652173913043478,24.63913043478261,0.4782608695652174,0.3043478260869565,14.826086956521738,0.0869565217391304
Abdoulay Diaby,16.0,0.0,0.0,3.0,13.0,3.0,16.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0
Aritz Arambarri,22.0,0.0,4.0,15.0,3.0,1.0,22.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0
Rubén Blanco,35.872549019607845,31.33333333333333,35.6764705882353,0.196078431372549,0.0,0.0,35.872549019607845,0.0,0.0,0.0,0.0196078431372549,0.0,15.333333333333334,0.0
Tomás Tavares,8.0,0.3333333333333333,2.0,2.333333333333333,3.6666666666666665,0.3333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.6666666666666666
Nano,9.5,0.1,1.0,3.7,4.8,1.7,9.5,0.2,0.5,20.0,0.8,0.6,5.9,2.1
Saidy Janko,39.87234042553192,2.425531914893617,11.46808510638298,18.361702127659573,10.680851063829786,0.4893617021276595,39.87234042553192,1.2127659574468086,1.7234042553191489,50.59787234042553,0.9361702127659576,0.723404255319149,21.25531914893617,1.5957446808510638
Tomáš Vaclík,31.183098591549296,27.95774647887324,31.0,0.1830985915492957,0.0,0.0,31.183098591549296,0.0140845070422535,0.0140845070422535,1.408450704225352,0.0140845070422535,0.0,12.056338028169014,0.0
Jeison Lucumí,7.5,0.5,0.5,6.5,1.0,0.0,7.5,0.5,1.5,25.0,0.5,0.0,4.5,0.5
Adrián Marín,27.88571428571429,1.7142857142857142,9.914285714285716,13.542857142857144,4.771428571428571,0.2857142857142857,27.88571428571429,0.4285714285714285,1.0,21.90285714285714,0.5142857142857142,0.2,12.428571428571429,0.4857142857142857
Koke Vegas,32.4,29.4,32.4,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,8.0,0.0
Victor Mollejo,9.375,0.0,1.25,4.5,3.625,0.625,9.375,0.25,0.75,12.5,0.125,0.875,8.125,1.125
Jairo Izquierdo,19.03333333333333,0.9333333333333332,5.033333333333333,7.966666666666667,6.5,0.3333333333333333,19.03333333333333,0.4666666666666667,0.7666666666666667,26.666666666666668,0.8,0.6,10.533333333333331,1.0666666666666669
Sergio Carreira,47.66666666666666,3.333333333333333,16.0,21.666666666666668,10.0,1.3333333333333333,47.66666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,27.666666666666668,3.0
Miguel Rodríguez,4.75,0.0,0.5,2.75,1.5,0.25,4.75,0.25,0.25,25.0,0.0,0.0,3.5,0.5
Juan Sánchez Miño,36.66666666666666,1.8888888888888888,11.444444444444445,20.11111111111111,5.222222222222222,0.0,36.66666666666666,0.5555555555555556,0.8888888888888888,29.633333333333333,0.7777777777777778,0.5555555555555556,25.33333333333333,1.1111111111111112
Modibo Sagnan,28.75,3.4375,13.6875,14.1875,1.125,0.5,28.75,0.25,0.375,18.75,0.3125,0.0625,19.75,0.0625
Eñaut Mendía,18.0,0.0,6.0,6.0,6.0,1.0,18.0,0.0,0.0,0.0,1.0,3.0,10.0,3.0
Jon Ander Garrido,13.91304347826087,1.0434782608695652,4.434782608695652,7.869565217391305,1.6521739130434785,0.3043478260869565,13.91304347826087,0.0869565217391304,0.1304347826086956,6.521739130434782,0.3478260869565217,0.217391304347826,5.826086956521739,0.1304347826086956
Kenan Kodro,8.9375,0.2291666666666666,0.75,4.770833333333333,3.5416666666666665,0.6666666666666666,8.916666666666666,0.1875,0.4375,15.277083333333332,0.6041666666666666,0.5,7.020833333333333,1.1458333333333333
Iñigo Vicente,20.0,0.0,0.6666666666666666,5.333333333333333,14.333333333333334,0.0,20.0,1.0,1.3333333333333333,25.0,0.0,0.0,15.0,1.3333333333333333
Toño,50.36923076923077,2.5846153846153848,16.584615384615386,21.138461538461534,13.553846153846154,1.1076923076923078,50.36923076923077,1.353846153846154,2.3230769230769237,41.98615384615385,1.0615384615384615,0.676923076923077,29.246153846153845,2.123076923076923
Franco Vázquez,31.818181818181817,0.5545454545454546,4.4363636363636365,16.490909090909092,11.363636363636363,1.8,31.818181818181817,0.8818181818181818,1.4636363636363636,34.82090909090909,1.2272727272727273,1.3272727272727274,23.527272727272727,2.6545454545454548
Ramón Folch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youssouf Koné,47.0,2.262295081967213,14.737704918032788,23.80327868852459,8.868852459016393,0.180327868852459,47.0,0.819672131147541,1.2622950819672132,38.01967213114754,0.7213114754098361,0.5409836065573771,28.27868852459016,0.9836065573770492
Esteban Burgos,41.37931034482759,4.965517241379311,20.0,20.724137931034484,0.9655172413793104,0.6206896551724138,41.27586206896552,0.1724137931034483,0.2068965517241379,17.24137931034483,0.2413793103448276,0.0689655172413793,19.13793103448276,0.0344827586206896
Unai Arietaleanizbeaskoa,3.25,0.0,0.0,1.5,1.75,0.0,3.25,0.0,0.0,0.0,0.75,0.0,2.75,1.0
Gastón Silva,33.583333333333336,2.9166666666666665,15.083333333333334,17.416666666666668,1.25,0.1666666666666666,33.583333333333336,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,21.75,0.0
Sidnei,58.114285714285714,6.042857142857143,28.37142857142857,27.071428571428573,3.1,0.8,58.114285714285714,0.4857142857142857,0.6571428571428571,24.571428571428573,0.5142857142857142,0.1571428571428571,37.6,0.1571428571428571
Ante Palaversa,6.666666666666667,0.3333333333333333,1.3333333333333333,3.0,2.333333333333333,0.3333333333333333,6.666666666666667,0.0,0.0,0.0,0.0,0.0,2.333333333333333,0.0
Alejandro Blanco,15.533333333333331,0.7333333333333333,3.733333333333333,5.066666666666666,6.733333333333333,1.5333333333333334,15.533333333333331,0.3333333333333333,0.8666666666666667,25.55333333333333,1.3333333333333333,1.1333333333333333,10.066666666666666,2.0
Lionel Messi,72.909604519774,0.0451977401129943,1.734463276836158,32.15254237288136,39.983050847457626,5.711864406779661,72.80790960451978,4.3559322033898304,6.632768361581921,63.69604519774012,1.7401129943502824,2.384180790960452,63.18079096045198,6.005649717514125
Iñigo Córdoba,26.080459770114945,0.4367816091954023,4.735632183908046,10.310344827586206,11.597701149425289,1.2528735632183907,26.080459770114945,1.103448275862069,2.1494252873563218,37.17816091954023,1.4252873563218391,1.0344827586206895,16.942528735632184,2.310344827586207
Álvaro Tejero,53.1,2.35,13.7,25.9,14.05,0.3,53.1,0.35,0.8,21.25,0.9,0.05,24.6,1.1
Anaitz Arbilla,60.9375,3.705357142857143,21.053571428571427,35.13392857142857,5.678571428571429,0.3928571428571428,60.9375,0.5178571428571429,0.625,31.548214285714288,0.625,0.2142857142857142,31.901785714285715,0.1607142857142857
Raúl Navas,60.40425531914894,7.425531914893617,33.148936170212764,26.25531914893617,1.425531914893617,0.7659574468085106,60.40425531914894,0.2340425531914893,0.2553191489361702,21.27659574468085,0.3617021276595745,0.1702127659574468,38.361702127659576,0.0425531914893617
Enric Gallego,23.98333333333333,0.8833333333333333,1.8833333333333333,11.433333333333334,10.816666666666666,2.6166666666666667,23.98333333333333,0.4333333333333333,1.1,20.835,2.3666666666666667,0.7,16.733333333333334,2.683333333333333
Joel Robles,36.46428571428572,30.232142857142858,36.160714285714285,0.3214285714285714,0.0,0.0,36.46428571428572,0.0,0.0178571428571428,0.0,0.0357142857142857,0.0,16.535714285714285,0.0
Nino,8.375,0.0625,0.75,5.375,2.3125,0.5,8.375,0.125,0.25,9.375,0.3125,0.375,7.5625,0.75
Cifu,27.46153846153846,1.3076923076923077,8.23076923076923,12.692307692307692,7.0,0.1538461538461538,27.46153846153846,0.2307692307692307,0.9230769230769232,16.923076923076923,0.5384615384615384,0.3076923076923077,14.384615384615383,0.8461538461538461
Dani Calvo,40.130434782608695,5.173913043478261,24.82608695652174,14.521739130434783,0.9130434782608696,0.5652173913043478,40.130434782608695,0.0869565217391304,0.1304347826086956,8.695652173913043,0.2608695652173913,0.0,25.130434782608692,0.0434782608695652
Víctor Rodríguez,22.5625,0.5,5.75,13.9375,3.0,0.125,22.5625,0.0625,0.125,6.25,0.25,0.25,17.8125,0.4375
Omenuke Mfulu,20.9,1.2,7.45,12.25,1.35,0.1,20.9,0.05,0.15,5.0,0.45,0.2,13.65,0.05
Pedro López Muñoz,39.66666666666666,2.294117647058824,12.92156862745098,16.666666666666668,10.392156862745098,0.2745098039215686,39.66666666666666,0.4117647058823529,1.0,22.54901960784314,0.4117647058823529,0.2549019607843137,20.7843137254902,1.156862745098039
Kévin Gameiro,20.73780487804878,0.1890243902439024,1.4390243902439024,8.701219512195122,10.810975609756095,2.731707317073171,20.701219512195124,0.4146341463414634,0.8780487804878049,23.425,1.3170731707317074,0.7987804878048781,15.414634146341465,4.280487804878049
Sergio Ramos,76.54263565891473,7.015503875968992,34.10077519379845,38.41860465116279,4.542635658914729,1.3565891472868217,76.4186046511628,0.2790697674418604,0.3798449612403101,21.575968992248065,0.3100775193798449,0.0930232558139534,56.15503875968992,0.2248062015503876
Marvin,27.5,0.5,6.0,14.75,7.0,0.75,27.5,0.5,1.5,25.0,1.5,0.25,16.25,1.25
Sergio Arribas,13.0,0.25,2.875,6.0,4.5,0.25,13.0,0.75,0.75,50.0,0.375,0.375,9.75,1.125
Urko González,17.0,1.0,3.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.5,0.0,13.0,0.5
Borja Sainz,10.25,0.05,2.05,3.85,4.7,0.9,10.25,0.55,1.4,22.615,1.275,0.55,6.25,1.2
Abdallahi Mahmoud,16.2,0.8,4.4,11.2,1.2,0.0,16.2,0.6,0.8,50.0,1.8,0.4,8.6,0.6
Alberto Cifuentes,34.5,24.5,34.5,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,9.0,0.0
Augusto Fernández,14.294117647058824,0.7647058823529411,4.352941176470588,8.823529411764707,1.3529411764705883,0.0588235294117647,14.294117647058824,0.2352941176470588,0.2941176470588235,23.529411764705884,0.4705882352941176,0.3529411764705882,7.294117647058823,0.1764705882352941
Dimitris Siovas,51.8728813559322,4.8559322033898304,27.23728813559322,22.338983050847457,2.7457627118644066,1.3559322033898304,51.8728813559322,0.3050847457627119,0.4152542372881356,24.57627118644068,0.4152542372881356,0.1525423728813559,26.55084745762712,0.1610169491525423
Borja García,44.24175824175824,0.4285714285714285,5.56043956043956,24.95604395604396,14.428571428571429,1.1538461538461535,44.24175824175824,1.0769230769230769,1.8461538461538465,47.20219780219781,1.4725274725274726,1.4285714285714286,34.857142857142854,3.7142857142857135
Dani Escriche,17.0,0.3043478260869565,2.3043478260869565,9.217391304347826,6.130434782608695,1.0,17.0,0.6956521739130435,1.826086956521739,19.92608695652174,1.1304347826086956,0.6086956521739131,11.434782608695652,1.826086956521739
Facundo Roncaglia,50.602739726027394,4.383561643835616,23.575342465753423,24.17808219178082,3.3972602739726026,0.410958904109589,50.602739726027394,0.4931506849315068,0.5753424657534246,28.53972602739726,0.5753424657534246,0.3835616438356164,27.71232876712329,0.3698630136986301
Jonathan Calleri,28.03252032520325,1.056910569105691,2.4390243902439024,11.878048780487806,14.073170731707316,4.008130081300813,27.97560975609756,0.8780487804878049,1.6585365853658536,42.34227642276423,2.821138211382114,1.6260162601626016,20.365853658536587,4.455284552845528
Xabier Etxeita,37.703125,5.015625,18.71875,17.0,2.234375,1.0625,37.703125,0.03125,0.078125,3.125,0.296875,0.015625,16.09375,0.140625
Quique,9.11111111111111,0.1111111111111111,0.5555555555555556,3.851851851851852,4.814814814814815,0.7777777777777778,9.11111111111111,0.2222222222222222,0.4074074074074074,15.433333333333334,0.7407407407407407,0.1851851851851851,6.814814814814815,1.1851851851851851
Miguel Atienza,29.266666666666666,1.0666666666666669,4.6,17.933333333333334,6.866666666666666,0.6666666666666666,29.266666666666666,0.0666666666666666,0.2,6.666666666666667,0.3333333333333333,0.3333333333333333,16.333333333333332,0.6666666666666666
Sofian Chakla,32.285714285714285,4.5,19.357142857142858,12.285714285714286,0.8571428571428571,0.5,32.285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0714285714285714,11.285714285714286,0.1428571428571428
Vicente Esquerdo,21.142857142857142,0.7142857142857143,6.285714285714286,11.0,3.857142857142857,0.2857142857142857,21.142857142857142,0.2857142857142857,0.7142857142857143,21.428571428571427,1.0,0.4285714285714285,13.428571428571429,0.5714285714285714
Andrés Fernández,36.75862068965517,33.241379310344826,36.6551724137931,0.1034482758620689,0.0,0.0,36.75862068965517,0.1034482758620689,0.1379310344827586,10.344827586206897,0.0689655172413793,0.0,15.10344827586207,0.0
Luisinho,56.26190476190476,2.9285714285714284,20.02380952380953,25.30952380952381,11.428571428571429,0.5238095238095238,56.26190476190476,1.1428571428571428,1.619047619047619,38.135714285714286,0.5,0.4761904761904761,31.571428571428573,1.0476190476190477
Jorge Pulido,51.55384615384615,6.184615384615385,25.661538461538463,21.41538461538461,4.923076923076923,1.0,51.55384615384615,0.1692307692307692,0.3230769230769231,12.05076923076923,0.3384615384615385,0.2769230769230769,28.50769230769231,0.5692307692307692
Pablo Insua,40.25806451612903,5.741935483870968,25.677419354838708,13.903225806451612,1.032258064516129,0.4838709677419355,40.25806451612903,0.1290322580645161,0.1290322580645161,12.903225806451612,0.2903225806451613,0.1612903225806451,24.161290322580644,0.032258064516129
